tgn_uri,pleiades_uri,tgn_label,tgn_parentstring
http://vocab.getty.edu/tgn/7233379,http://pleiades.stoa.org/places/540626,Dhístomon,"Kórinthos, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7233804,http://pleiades.stoa.org/places/530771,Actium,"Préveza, Ípiros, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7233921,http://pleiades.stoa.org/places/590012,Despotiki,"Kikládhes, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7234182,http://pleiades.stoa.org/places/579907,Dhekélia,"Attikí, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7234254,http://pleiades.stoa.org/places/501323,Ávdira,"Xánthi, Thráki, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7234576,http://pleiades.stoa.org/places/218806479,Aspronisi,"Kikládhes, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7235525,http://pleiades.stoa.org/places/501482,Philippi,"Kaválla, Makedhonía, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7235881,http://pleiades.stoa.org/places/570150,Velina,"Attikí, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7236390,http://pleiades.stoa.org/places/570231,Epitálion,"Ilía, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7237115,http://pleiades.stoa.org/places/589958,Antíparos,"Kikládhes, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7238270,http://pleiades.stoa.org/places/108997,Furfooz,"Namur, Wallonne, Région, België, Europe, World"
http://vocab.getty.edu/tgn/7239037,http://pleiades.stoa.org/places/109231,Geistingen,"Limburg, Vlaams Gewest, België, Europe, World"
http://vocab.getty.edu/tgn/7239912,http://pleiades.stoa.org/places/109010,Givry,"Hainaut, Province de, Wallonne, Région, België, Europe, World"
http://vocab.getty.edu/tgn/7243691,http://pleiades.stoa.org/places/109054,Howardries,"Hainaut, Province de, Wallonne, Région, België, Europe, World"
http://vocab.getty.edu/tgn/7244462,http://pleiades.stoa.org/places/109080,Kester,"Vlaams-Brabant, Vlaams Gewest, België, Europe, World"
http://vocab.getty.edu/tgn/7244610,http://pleiades.stoa.org/places/108745,Anthée,"Namur, Wallonne, Région, België, Europe, World"
http://vocab.getty.edu/tgn/7246581,http://pleiades.stoa.org/places/108840,Buzenol,"Luxembourg, Wallonne, Région, België, Europe, World"
http://vocab.getty.edu/tgn/7249416,http://pleiades.stoa.org/places/109235,Oudenburg,"West-Vlaanderen, Vlaams Gewest, België, Europe, World"
http://vocab.getty.edu/tgn/7252762,http://pleiades.stoa.org/places/109384,Tourinnes-Saint-Lambert,"Brabant Wallon, Wallonne, Région, België, Europe, World"
http://vocab.getty.edu/tgn/7253246,http://pleiades.stoa.org/places/109326,Sauvenière,"Namur, Wallonne, Région, België, Europe, World"
http://vocab.getty.edu/tgn/7253382,http://pleiades.stoa.org/places/109369,Taviers,"Namur, Wallonne, Région, België, Europe, World"
http://vocab.getty.edu/tgn/7254826,http://pleiades.stoa.org/places/109420,Vervoz,"Liège, Wallonne, Région, België, Europe, World"
http://vocab.getty.edu/tgn/7258046,http://pleiades.stoa.org/places/109466,Wyompont,"Luxembourg, Wallonne, Région, België, Europe, World"
http://vocab.getty.edu/tgn/7259710,http://pleiades.stoa.org/places/109441,Waudrez,"Hainaut, Province de, Wallonne, Région, België, Europe, World"
http://vocab.getty.edu/tgn/7261909,http://pleiades.stoa.org/places/109028,Halder,"Noord-Brabant, Nederland, Europe, World"
http://vocab.getty.edu/tgn/7267890,http://pleiades.stoa.org/places/98921,Nijmegen,"Gelderland, Nederland, Europe, World"
http://vocab.getty.edu/tgn/7272878,http://pleiades.stoa.org/places/109407,Waal,"Zuid-Holland, Nederland, Europe, World"
http://vocab.getty.edu/tgn/7273020,http://pleiades.stoa.org/places/99021,Valkenburg,"Zuid-Holland, Nederland, Europe, World"
http://vocab.getty.edu/tgn/7273071,http://pleiades.stoa.org/places/98956,Vechten,"Utrecht, Nederland, Europe, World"
http://vocab.getty.edu/tgn/7274410,http://pleiades.stoa.org/places/99014,Zwammerdam,"Zuid-Holland, Nederland, Europe, World"
http://vocab.getty.edu/tgn/7299138,http://pleiades.stoa.org/places/266092,Valeria,"Cuenca, Castilla-La Mancha, España, Europe, World"
http://vocab.getty.edu/tgn/7299355,http://pleiades.stoa.org/places/236684,Titulcia,"Madrid, Comunidad de Madrid, España, Europe, World"
http://vocab.getty.edu/tgn/7303780,http://pleiades.stoa.org/places/246721,Osma,"Soria, Castilla y León, España, Europe, World"
http://vocab.getty.edu/tgn/7326414,http://pleiades.stoa.org/places/246561,Pertusa,"Huesca, Aragón, España, Europe, World"
http://vocab.getty.edu/tgn/7336110,http://pleiades.stoa.org/places/265899,Fortuna,"Murcia, Región de Murcia, España, Europe, World"
http://vocab.getty.edu/tgn/7347897,http://pleiades.stoa.org/places/265763,Abla,"Almería, Andalucía, España, Europe, World"
http://vocab.getty.edu/tgn/7443257,http://pleiades.stoa.org/places/79710,Templeborough,"Rotherham, South Yorkshire, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7453985,http://pleiades.stoa.org/places/79622,Chichester,"West Sussex, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7461392,http://pleiades.stoa.org/places/79287,Llanfair-ar-y-bryn,"Carmarthenshire, Wales, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7463814,http://pleiades.stoa.org/places/89311,Housesteads,"Northumberland, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7464255,http://pleiades.stoa.org/places/89317,Bainbridge,"North Yorkshire, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7520221,http://pleiades.stoa.org/places/736888,El-Hiba,"Banī Suwayf, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/7520597,http://pleiades.stoa.org/places/786020,Koba,"Aswān, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/7522465,http://pleiades.stoa.org/places/786036,Armant,"Qinā, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/7522466,http://pleiades.stoa.org/places/786036,Armant,"Qinā, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/7522473,http://pleiades.stoa.org/places/785977,Aristonis,"Al Baḥr al Aḥmar, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/7523123,http://pleiades.stoa.org/places/785986,Berenice,"Al Baḥr al Aḥmar, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/7523855,http://pleiades.stoa.org/places/786123,Aswān,"Aswān, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/7523914,http://pleiades.stoa.org/places/727084,Bilbays,"Ash Sharqīyah, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/7524021,http://pleiades.stoa.org/places/756538,Athribis,"Sūhāj, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/7525636,http://pleiades.stoa.org/places/756532,Aphroditēs,"Sūhāj, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/7526057,http://pleiades.stoa.org/places/727236,Tanis,"Ash Sharqīyah, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/7533777,http://pleiades.stoa.org/places/786079,Ombos,"Aswān, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/7534170,http://pleiades.stoa.org/places/736935,Jirzah,"Al Jīzah, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/7535113,http://pleiades.stoa.org/places/736932,Karanis,"Al Fayyūm, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/7535287,http://pleiades.stoa.org/places/737010,Wâṭfa,"Al Fayyūm, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/7535878,http://pleiades.stoa.org/places/786089,Philae,"Aswān, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/7535888,http://pleiades.stoa.org/places/746792,Pharan,"Janūb Sīnā', Miṣr, Africa, World"
http://vocab.getty.edu/tgn/7536407,http://pleiades.stoa.org/places/786059,Isnā,"Qinā, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/7537531,http://pleiades.stoa.org/places/688015,Rafaḩ,"Shamāl Sīnā', Miṣr, Africa, World"
http://vocab.getty.edu/tgn/7537733,http://pleiades.stoa.org/places/727169,Naucratis,"Al Buḩayrah, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/7538752,http://pleiades.stoa.org/places/727217,Sais,"Al Gharbīyah, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/7538753,http://pleiades.stoa.org/places/727217,Sais,"Al Gharbīyah, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/7539229,http://pleiades.stoa.org/places/727192,Pelusium,"Būr Sa'īd, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/7539982,http://pleiades.stoa.org/places/736963,Memphis,"Al Jīzah, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/7540108,http://pleiades.stoa.org/places/736904,Dionysias,"Al Fayyūm, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/7575187,http://pleiades.stoa.org/places/50146,Kodungallūr,"Kerala, Bhārat, Asia, World"
http://vocab.getty.edu/tgn/7593166,http://pleiades.stoa.org/places/570028,Achaḯa,"Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7593339,http://pleiades.stoa.org/places/216730,Frecăţei,"Tulcea, România, Europe, World"
http://vocab.getty.edu/tgn/7593705,http://pleiades.stoa.org/places/295363,Tipasa,"Al-Jazā'ir, Africa, World"
http://vocab.getty.edu/tgn/7593888,http://pleiades.stoa.org/places/373778,Cyrene,"Lībiyā, Africa, World"
http://vocab.getty.edu/tgn/7593954,http://pleiades.stoa.org/places/89316,Binchester,"Durham, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7593984,http://pleiades.stoa.org/places/599641,Heraion,"Sámos, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7593988,http://pleiades.stoa.org/places/639051,Tekirova,"Antalya, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/7594095,http://pleiades.stoa.org/places/197323,Dunaújváros,"Magyarország, Europe, World"
http://vocab.getty.edu/tgn/7594106,http://pleiades.stoa.org/places/197523,Pécs,"Magyarország, Europe, World"
http://vocab.getty.edu/tgn/7594113,http://pleiades.stoa.org/places/197498,Szombathely,"Magyarország, Europe, World"
http://vocab.getty.edu/tgn/7594279,http://pleiades.stoa.org/places/413107,Cosa,"Grosseto, Toscana, Italia, Europe, World"
http://vocab.getty.edu/tgn/7594295,http://pleiades.stoa.org/places/658381,Antakya,"Hatay, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/7594296,http://pleiades.stoa.org/places/707586,Páfos,"Páfos, Kypriakí Dimokratía, Asia, World"
http://vocab.getty.edu/tgn/7594305,http://pleiades.stoa.org/places/442733,Paestum,"Salerno, Campania, Italia, Europe, World"
http://vocab.getty.edu/tgn/7594412,http://pleiades.stoa.org/places/678025,Arsuf,"HaMerkaz, Yisra'el, Asia, World"
http://vocab.getty.edu/tgn/7594414,http://pleiades.stoa.org/places/697625,Udhruh,"Maʻān, Al Urdun, Asia, World"
http://vocab.getty.edu/tgn/7594441,http://pleiades.stoa.org/places/432873,Ercolano,"Napoli, Campania, Italia, Europe, World"
http://vocab.getty.edu/tgn/7594756,http://pleiades.stoa.org/places/639058,Pınara,"Muğla, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/7594767,http://pleiades.stoa.org/places/863903,Tbilisi,"Sakartvelo, Asia, World"
http://vocab.getty.edu/tgn/7594778,http://pleiades.stoa.org/places/863822,Teishebaini,"Yerevan, Hayastan, Asia, World"
http://vocab.getty.edu/tgn/7596038,http://pleiades.stoa.org/places/138360,Voingt,"Auvergne, France, Europe, World"
http://vocab.getty.edu/tgn/7596380,http://pleiades.stoa.org/places/138390,Yzeures-sur-Creuse,"Centre, France, Europe, World"
http://vocab.getty.edu/tgn/7596524,http://pleiades.stoa.org/places/148235,Villevieille,"Languedoc-Roussillon, France, Europe, World"
http://vocab.getty.edu/tgn/7599424,http://pleiades.stoa.org/places/138642,Vendoeuvres,"Centre, France, Europe, World"
http://vocab.getty.edu/tgn/7599504,http://pleiades.stoa.org/places/109414,Vendeuil-Caply,"Picardie, France, Europe, World"
http://vocab.getty.edu/tgn/7600764,http://pleiades.stoa.org/places/177659,Villards-d'Héria,"Franche-Comté, France, Europe, World"
http://vocab.getty.edu/tgn/7600898,http://pleiades.stoa.org/places/246243,Vic-Fezensac,"Midi-Pyrénées, France, Europe, World"
http://vocab.getty.edu/tgn/7601857,http://pleiades.stoa.org/places/138608,Thésée,"Centre, France, Europe, World"
http://vocab.getty.edu/tgn/7602161,http://pleiades.stoa.org/places/108921,Tarquimpol,"Lorraine, France, Europe, World"
http://vocab.getty.edu/tgn/7602330,http://pleiades.stoa.org/places/246679,Tarbes,"Midi-Pyrénées, France, Europe, World"
http://vocab.getty.edu/tgn/7603316,http://pleiades.stoa.org/places/138255,Tours,"Centre, France, Europe, World"
http://vocab.getty.edu/tgn/7603630,http://pleiades.stoa.org/places/109116,Thiverny,"Picardie, France, Europe, World"
http://vocab.getty.edu/tgn/7603742,http://pleiades.stoa.org/places/108775,Troyes,"Champagne-Ardenne, France, Europe, World"
http://vocab.getty.edu/tgn/7603780,http://pleiades.stoa.org/places/246694,Toulouse,"Midi-Pyrénées, France, Europe, World"
http://vocab.getty.edu/tgn/7603787,http://pleiades.stoa.org/places/138622,Toulon,"Auvergne, France, Europe, World"
http://vocab.getty.edu/tgn/7603883,http://pleiades.stoa.org/places/109396,Toul,"Lorraine, France, Europe, World"
http://vocab.getty.edu/tgn/7604636,http://pleiades.stoa.org/places/167903,Saint-Romain-de-Jalionas,"Rhône-Alpes, France, Europe, World"
http://vocab.getty.edu/tgn/7605207,http://pleiades.stoa.org/places/109254,Sarrebourg,"Lorraine, France, Europe, World"
http://vocab.getty.edu/tgn/7605862,http://pleiades.stoa.org/places/108729,Sens,"Bourgogne, France, Europe, World"
http://vocab.getty.edu/tgn/7606015,http://pleiades.stoa.org/places/177631,Seveux,"Franche-Comté, France, Europe, World"
http://vocab.getty.edu/tgn/7606037,http://pleiades.stoa.org/places/108776,Senlis,"Picardie, France, Europe, World"
http://vocab.getty.edu/tgn/7606065,http://pleiades.stoa.org/places/109330,Sceaux,"Centre, France, Europe, World"
http://vocab.getty.edu/tgn/7606264,http://pleiades.stoa.org/places/108772,Soissons,"Picardie, France, Europe, World"
http://vocab.getty.edu/tgn/7607541,http://pleiades.stoa.org/places/249994,Saint-Loup-en-Comminges,"Midi-Pyrénées, France, Europe, World"
http://vocab.getty.edu/tgn/7609110,http://pleiades.stoa.org/places/108774,Saint-Quentin,"Picardie, France, Europe, World"
http://vocab.getty.edu/tgn/7609374,http://pleiades.stoa.org/places/138192,Saint-Marcel,"Centre, France, Europe, World"
http://vocab.getty.edu/tgn/7609797,http://pleiades.stoa.org/places/246278,Saint-Martory,"Midi-Pyrénées, France, Europe, World"
http://vocab.getty.edu/tgn/7610371,http://pleiades.stoa.org/places/109305,Saint-Aubin,"Haute-Normandie, France, Europe, World"
http://vocab.getty.edu/tgn/7611964,http://pleiades.stoa.org/places/138550,Saint-Bonnet,"Auvergne, France, Europe, World"
http://vocab.getty.edu/tgn/7612739,http://pleiades.stoa.org/places/140560,Sainte-Colombe,"Aquitaine, France, Europe, World"
http://vocab.getty.edu/tgn/7613637,http://pleiades.stoa.org/places/249953,Puységur,"Midi-Pyrénées, France, Europe, World"
http://vocab.getty.edu/tgn/7614292,http://pleiades.stoa.org/places/249991,Pujo,"Midi-Pyrénées, France, Europe, World"
http://vocab.getty.edu/tgn/7614462,http://pleiades.stoa.org/places/109278,Ribemont-sur-l'Ancre,"Picardie, France, Europe, World"
http://vocab.getty.edu/tgn/7614703,http://pleiades.stoa.org/places/167885,Roanne,"Rhône-Alpes, France, Europe, World"
http://vocab.getty.edu/tgn/7614887,http://pleiades.stoa.org/places/109287,Rouen,"Haute-Normandie, France, Europe, World"
http://vocab.getty.edu/tgn/7614951,http://pleiades.stoa.org/places/138535,Rom,"Poitou-Charentes, France, Europe, World"
http://vocab.getty.edu/tgn/7615620,http://pleiades.stoa.org/places/138335,Rieux,"Bretagne, France, Europe, World"
http://vocab.getty.edu/tgn/7615649,http://pleiades.stoa.org/places/69491,Rennes,"Bretagne, France, Europe, World"
http://vocab.getty.edu/tgn/7616260,http://pleiades.stoa.org/places/140499,Petit-Bersac,"Aquitaine, France, Europe, World"
http://vocab.getty.edu/tgn/7617458,http://pleiades.stoa.org/places/109248,Pithiviers-le-Vieil,"Centre, France, Europe, World"
http://vocab.getty.edu/tgn/7617981,http://pleiades.stoa.org/places/109216,Pommiers,"Picardie, France, Europe, World"
http://vocab.getty.edu/tgn/7618427,http://pleiades.stoa.org/places/138422,Poitiers,"Poitou-Charentes, France, Europe, World"
http://vocab.getty.edu/tgn/7618763,http://pleiades.stoa.org/places/138520,Pouillé,"Centre, France, Europe, World"
http://vocab.getty.edu/tgn/7619015,http://pleiades.stoa.org/places/148039,Nages-et-Solorgues,"Languedoc-Roussillon, France, Europe, World"
http://vocab.getty.edu/tgn/7619360,http://pleiades.stoa.org/places/138185,Néris-les-Bains,"Auvergne, France, Europe, World"
http://vocab.getty.edu/tgn/7620180,http://pleiades.stoa.org/places/138298,Nantes,"Pays de la Loire, France, Europe, World"
http://vocab.getty.edu/tgn/7623431,http://pleiades.stoa.org/places/138468,Montbouy,"Centre, France, Europe, World"
http://vocab.getty.edu/tgn/7623908,http://pleiades.stoa.org/places/148081,Montbazin,"Languedoc-Roussillon, France, Europe, World"
http://vocab.getty.edu/tgn/7624277,http://pleiades.stoa.org/places/246505,Montans,"Midi-Pyrénées, France, Europe, World"
http://vocab.getty.edu/tgn/7624652,http://pleiades.stoa.org/places/177573,Mantoche,"Franche-Comté, France, Europe, World"
http://vocab.getty.edu/tgn/7624774,http://pleiades.stoa.org/places/177578,Mâlain,"Bourgogne, France, Europe, World"
http://vocab.getty.edu/tgn/7625471,http://pleiades.stoa.org/places/148180,Loupian,"Languedoc-Roussillon, France, Europe, World"
http://vocab.getty.edu/tgn/7625473,http://pleiades.stoa.org/places/140572,Loupiac-de-Cadillac,"Aquitaine, France, Europe, World"
http://vocab.getty.edu/tgn/7626068,http://pleiades.stoa.org/places/472096,Mariana,"Corse, France, Europe, World"
http://vocab.getty.edu/tgn/7626165,http://pleiades.stoa.org/places/138447,Margerides,"Limousin, France, Europe, World"
http://vocab.getty.edu/tgn/7626596,http://pleiades.stoa.org/places/249972,Marquefave,"Midi-Pyrénées, France, Europe, World"
http://vocab.getty.edu/tgn/7627405,http://pleiades.stoa.org/places/140474,Martizay,"Centre, France, Europe, World"
http://vocab.getty.edu/tgn/7629744,http://pleiades.stoa.org/places/69540,Lisieux,"Basse-Normandie, France, Europe, World"
http://vocab.getty.edu/tgn/7630233,http://pleiades.stoa.org/places/249971,Lézat,"Midi-Pyrénées, France, Europe, World"
http://vocab.getty.edu/tgn/7630365,http://pleiades.stoa.org/places/148121,Lodève,"Languedoc-Roussillon, France, Europe, World"
http://vocab.getty.edu/tgn/7631946,http://pleiades.stoa.org/places/157849,L'Escale,"Provence-Alpes-Côte d'Azur, France, Europe, World"
http://vocab.getty.edu/tgn/7634260,http://pleiades.stoa.org/places/140553,Latresne,"Aquitaine, France, Europe, World"
http://vocab.getty.edu/tgn/7637387,http://pleiades.stoa.org/places/249924,Lalonquette,"Aquitaine, France, Europe, World"
http://vocab.getty.edu/tgn/7637932,http://pleiades.stoa.org/places/167801,Lanuéjols,"Languedoc-Roussillon, France, Europe, World"
http://vocab.getty.edu/tgn/7638663,http://pleiades.stoa.org/places/148105,Lansargues,"Languedoc-Roussillon, France, Europe, World"
http://vocab.getty.edu/tgn/7638847,http://pleiades.stoa.org/places/177441,Langres,"Champagne-Ardenne, France, Europe, World"
